listing_id,date
3449127,2015-05-29
3449127,2015-06-03
3449127,2015-06-05
3449127,2015-06-09
3449127,2015-06-10
3449127,2015-06-14
3449127,2015-06-16
3449127,2015-06-20
3449127,2015-06-21
3449127,2015-06-24
3449127,2015-06-27
3449127,2015-06-28
3449127,2015-07-01
3449127,2015-07-04
3449127,2015-07-08
3449127,2015-07-11
3449127,2015-07-15
3449127,2015-07-17
3449127,2015-07-21
3449127,2015-07-22
3449127,2015-07-26
3449127,2015-07-31
3449127,2015-08-01
3449127,2015-08-03
3449127,2015-08-05
3449127,2015-08-07
3449127,2015-08-18
3449127,2015-08-20
3449127,2015-08-22
3449127,2015-08-24
3449127,2015-08-28
3449127,2015-09-01
3449127,2015-09-05
3449127,2015-09-06
3449127,2015-09-08
3449127,2015-09-11
3449127,2015-09-14
3449127,2015-09-18
3449127,2015-09-21
3449127,2015-09-21
3449127,2015-09-29
3449127,2015-10-04
3449127,2015-10-05
3449127,2015-10-06
3449127,2015-10-07
3449127,2015-10-11
3449127,2015-10-12
3449127,2015-10-15
3449127,2015-10-17
3449127,2015-10-18
3449127,2015-10-20
3449127,2015-10-21
3449127,2015-10-22
3449127,2015-10-24
3449127,2015-10-30
3449127,2015-11-01
3449127,2015-11-06
3449127,2015-11-10
3449127,2015-11-17
3449127,2015-11-19
3449127,2015-11-20
3449127,2015-11-25
3449127,2015-11-27
3449127,2015-12-01
3449127,2015-12-07
3449127,2015-12-09
3449127,2015-12-10
3449127,2015-12-13
3449127,2015-12-16
3449127,2015-12-19
3449127,2015-12-20
3449127,2015-12-21
3449127,2015-12-27
3449127,2015-12-29
3449127,2015-12-30
3449127,2015-12-31
3449127,2016-01-09
3449127,2016-01-11
3449127,2016-01-12
3449127,2016-01-13
3449127,2016-01-15
3449127,2016-01-16
3449127,2016-01-21
3449127,2016-01-22
3449127,2016-01-24
3449127,2016-01-25
3449127,2016-01-30
3449127,2016-02-01
3449127,2016-02-02
3449127,2016-02-05
3449127,2016-02-06
3449127,2016-02-08
3449127,2016-02-09
3449127,2016-02-10
3449127,2016-02-12
3449127,2016-02-15
3449127,2016-02-22
3449127,2016-02-25
3449127,2016-02-28
3449127,2016-03-02
3449127,2016-03-10
3449127,2016-03-15
3449127,2016-03-15
3449127,2016-03-24
3449127,2016-03-24
3449127,2016-03-29
3449127,2016-03-30
3449127,2016-03-31
3449127,2016-04-01
3449127,2016-04-04
3449127,2016-04-11
3449127,2016-04-13
3449127,2016-04-13
3449127,2016-04-14
3449127,2016-04-15
3449127,2016-04-27
3449127,2016-04-29
3449127,2016-05-01
3449127,2016-05-02
3449127,2016-05-08
3449127,2016-05-09
3449127,2016-05-10
3449127,2016-05-13
3449127,2016-05-15
3449127,2016-05-15
3449127,2016-05-19
3449127,2016-05-24
3449127,2016-05-25
3449127,2016-05-31
3449127,2016-06-03
3449127,2016-06-08
3449127,2016-06-18
3449127,2016-06-22
3449127,2016-06-26
3449127,2016-06-28
7090727,2015-07-17
7090727,2015-07-25
7090727,2015-10-05
7090727,2015-11-08
7090727,2016-01-19
7090727,2016-04-02
7090727,2016-06-14
7090727,2016-06-29
3728108,2014-11-29
3728108,2014-12-28
3728108,2015-02-13
3728108,2015-03-01
3728108,2015-03-29
3728108,2015-08-17
3728108,2016-01-02
3728108,2016-04-08
3728108,2016-05-29
3728108,2016-06-14
3728108,2016-06-21
3728108,2016-07-03
13564166,2016-07-03
2108985,2014-02-22
2108985,2014-03-16
2108985,2014-04-06
2108985,2014-04-29
2108985,2014-06-06
2108985,2014-06-09
2108985,2014-06-11
2108985,2014-07-20
2108985,2014-07-22
2108985,2014-08-04
2108985,2014-08-17
2108985,2014-09-08
2108985,2014-11-19
2108985,2014-11-23
2108985,2015-01-19
2108985,2015-03-01
2108985,2015-04-04
2108985,2015-08-16
2108985,2016-02-28
12956547,2016-06-13
13208164,2016-06-27
13208164,2016-07-01
6813987,2015-07-05
6813987,2015-07-12
6813987,2015-10-01
6813987,2015-10-31
6813987,2015-12-01
6813987,2015-12-09
6813987,2015-12-17
6813987,2016-01-05
6813987,2016-03-04
6813987,2016-03-06
6813987,2016-03-30
6813987,2016-05-04
6813987,2016-05-21
6813987,2016-05-31
6813987,2016-06-14
6813987,2016-06-17
6813987,2016-06-20
6813987,2016-06-24
6813987,2016-06-30
5750685,2015-05-04
5750685,2015-05-15
5750685,2015-05-19
5750685,2015-05-26
5750685,2015-05-28
5750685,2015-06-02
5750685,2015-06-09
5750685,2015-06-12
5750685,2015-06-15
5750685,2015-06-21
5750685,2015-06-24
5750685,2015-06-28
5750685,2015-07-01
5750685,2015-07-04
5750685,2015-07-06
5750685,2015-07-09
5750685,2015-07-10
5750685,2015-07-13
5750685,2015-07-15
5750685,2015-07-18
5750685,2015-07-21
5750685,2015-07-22
5750685,2015-07-27
5750685,2015-08-03
5750685,2015-08-04
5750685,2015-08-11
5750685,2015-08-16
5750685,2015-08-18
5750685,2015-08-19
5750685,2015-08-26
5750685,2015-08-29
5750685,2015-09-02
5750685,2015-09-07
5750685,2015-09-15
5750685,2015-09-18
5750685,2015-09-27
5750685,2015-09-28
5750685,2015-10-03
5750685,2015-10-05
5750685,2015-10-08
5750685,2015-10-11
5750685,2015-10-12
5750685,2015-10-13
5750685,2015-10-18
5750685,2015-10-19
5750685,2015-11-03
5750685,2015-11-06
5750685,2015-11-15
5750685,2015-11-23
5750685,2015-12-01
5750685,2015-12-19
5750685,2015-12-25
5750685,2015-12-27
5750685,2015-12-30
5750685,2015-12-31
5750685,2016-01-02
5750685,2016-01-05
5750685,2016-01-17
5750685,2016-01-18
5750685,2016-02-03
5750685,2016-02-06
5750685,2016-02-07
5750685,2016-02-14
5750685,2016-02-17
5750685,2016-02-23
5750685,2016-02-27
5750685,2016-03-01
5750685,2016-03-08
5750685,2016-03-13
5750685,2016-03-17
5750685,2016-03-22
5750685,2016-03-28
5750685,2016-04-09
5750685,2016-04-11
5750685,2016-04-14
5750685,2016-04-15
5750685,2016-04-17
5750685,2016-04-25
5750685,2016-05-11
5750685,2016-05-18
5750685,2016-05-22
5750685,2016-05-22
5750685,2016-05-29
5750685,2016-05-30
5750685,2016-05-31
5750685,2016-06-10
5750685,2016-06-11
5750685,2016-06-14
5750685,2016-06-15
5750685,2016-06-20
5750685,2016-06-25
1728300,2016-04-02
3177405,2014-07-06
3177405,2014-07-29
3177405,2014-10-10
3177405,2014-12-31
3177405,2015-08-09
3177405,2015-08-16
3177405,2015-09-06
4325667,2014-12-02
4325667,2015-01-05
4325667,2015-01-08
4325667,2015-01-16
4325667,2015-01-19
4325667,2015-01-31
4325667,2015-02-04
4325667,2015-02-11
4325667,2015-02-14
4325667,2015-02-15
4325667,2015-04-02
4325667,2015-04-05
4325667,2015-05-09
4325667,2015-05-10
4325667,2015-05-16
4325667,2015-05-20
4325667,2015-05-25
4325667,2015-05-29
4325667,2015-06-06
4325667,2015-06-07
4325667,2015-06-27
4325667,2015-07-06
4325667,2015-07-12
4325667,2015-07-20
4325667,2015-08-01
4325667,2015-08-14
4325667,2015-09-20
4325667,2015-09-27
4325667,2015-10-18
4325667,2015-11-16
4325667,2016-01-02
4325667,2016-02-05
4325667,2016-04-01
9094619,2015-12-29
9094619,2016-05-10
9094619,2016-06-30
9094619,2016-07-01
2123161,2015-07-15
2123161,2016-02-23
3877588,2015-01-02
3877588,2015-01-08
3877588,2015-03-27
3877588,2015-04-01
3877588,2015-04-05
3877588,2015-04-10
3877588,2015-04-12
3877588,2015-07-16
3877588,2015-07-19
3877588,2015-07-25
3877588,2015-09-06
3877588,2015-09-09
3877588,2015-09-17
3877588,2015-09-19
3877588,2015-09-21
3877588,2015-09-23
3877588,2015-09-30
3877588,2015-10-06
3877588,2015-10-11
3877588,2015-10-14
3877588,2015-10-20
3877588,2015-10-30
3877588,2015-11-07
3877588,2015-11-10
3877588,2015-11-27
3877588,2016-01-04
3877588,2016-01-12
3877588,2016-01-15
3877588,2016-01-19
3877588,2016-01-25
3877588,2016-02-03
3877588,2016-02-07
3877588,2016-02-11
3877588,2016-02-14
3877588,2016-03-04
3877588,2016-03-08
3877588,2016-03-11
3877588,2016-03-17
3877588,2016-03-22
3877588,2016-03-23
3877588,2016-04-04
3877588,2016-04-10
3877588,2016-04-13
3877588,2016-04-15
3877588,2016-04-20
3877588,2016-04-24
3877588,2016-04-27
3877588,2016-05-02
3877588,2016-05-11
3877588,2016-05-13
3877588,2016-05-17
3877588,2016-05-19
3877588,2016-05-22
3877588,2016-05-26
3877588,2016-06-04
3877588,2016-06-13
3877588,2016-06-17
3877588,2016-06-20
3877588,2016-06-23
3877588,2016-06-27
3877588,2016-07-01
8276284,2015-10-15
7499537,2015-09-08
7499537,2015-10-13
7499537,2016-05-22
8390613,2015-10-14
8390613,2016-03-16
8390613,2016-03-23
8390613,2016-05-09
8390613,2016-05-15
8390613,2016-05-21
8390613,2016-06-27
11377301,2016-03-11
11377301,2016-03-15
11377301,2016-04-24
11377301,2016-05-11
11377301,2016-05-14
11377301,2016-05-19
11377301,2016-05-23
11377301,2016-07-02
6926490,2015-08-13
6926490,2015-08-17
10729210,2016-02-11
10729210,2016-06-01
9066502,2015-11-20
9066502,2015-11-29
9066502,2015-12-08
9066502,2016-01-03
9066502,2016-01-13
9066502,2016-01-16
9066502,2016-01-18
9066502,2016-01-21
9066502,2016-01-29
9066502,2016-02-16
9066502,2016-02-24
9066502,2016-02-29
9066502,2016-03-13
9066502,2016-03-17
9066502,2016-03-20
9066502,2016-03-24
9066502,2016-03-30
9066502,2016-04-01
9066502,2016-04-04
9066502,2016-04-07
9066502,2016-04-10
9066502,2016-04-15
9066502,2016-04-18
9066502,2016-05-01
9066502,2016-05-04
9066502,2016-05-10
9066502,2016-05-17
9066502,2016-05-20
9066502,2016-05-22
9066502,2016-05-25
9066502,2016-05-29
9066502,2016-06-03
9066502,2016-06-08
9066502,2016-06-14
9066502,2016-06-19
9066502,2016-06-22
9066502,2016-06-26
9066502,2016-06-28
11083273,2016-06-06
11083273,2016-06-11
9131660,2014-12-23
9131660,2015-04-19
9131660,2015-10-05
9131660,2016-02-21
3818701,2014-08-11
3818701,2014-08-18
3818701,2014-08-21
3818701,2014-08-22
3818701,2014-08-24
3818701,2014-08-25
3818701,2014-08-28
3818701,2014-09-07
3818701,2014-09-09
3818701,2014-09-12
3818701,2014-09-14
3818701,2014-09-15
3818701,2014-09-28
3818701,2014-09-29
3818701,2014-10-04
3818701,2014-10-05
3818701,2014-10-11
3818701,2014-10-13
3818701,2014-10-18
3818701,2014-10-19
3818701,2014-11-04
3818701,2014-11-07
3818701,2014-11-10
3818701,2014-11-12
3818701,2014-11-14
3818701,2014-11-17
3818701,2014-11-22
3818701,2014-12-06
3818701,2014-12-08
3818701,2014-12-10
3818701,2014-12-15
3818701,2014-12-20
3818701,2015-01-12
3818701,2015-01-13
3818701,2015-01-14
3818701,2015-01-16
3818701,2015-01-27
3818701,2015-01-31
3818701,2015-02-01
3818701,2015-02-08
3818701,2015-02-10
3818701,2015-02-11
3818701,2015-02-16
3818701,2015-02-20
3818701,2015-02-22
3818701,2015-02-24
3818701,2015-02-28
3818701,2015-03-01
3818701,2015-03-14
3818701,2015-03-18
3818701,2015-03-19
3818701,2015-03-21
3818701,2015-03-26
3818701,2015-04-08
3818701,2015-04-09
3818701,2015-04-13
3818701,2015-04-14
3818701,2015-04-22
3818701,2015-04-24
3818701,2015-05-02
3818701,2015-05-03
3818701,2015-05-06
3818701,2015-05-10
3818701,2015-05-19
3818701,2015-05-25
3818701,2015-05-28
3818701,2015-05-29
3818701,2015-05-31
3818701,2015-06-04
3818701,2015-06-06
3818701,2015-06-13
3818701,2015-06-14
3818701,2015-06-19
3818701,2015-06-22
3818701,2015-07-01
3818701,2015-07-02
3818701,2015-07-08
3818701,2015-07-18
3818701,2015-08-05
3818701,2015-08-12
3818701,2015-08-18
3818701,2015-08-28
3818701,2015-09-01
3818701,2015-09-03
3818701,2015-09-14
3818701,2015-09-24
3818701,2015-09-30
3818701,2015-10-02
3818701,2015-10-04
3818701,2015-10-09
3818701,2015-10-16
3818701,2015-10-25
3818701,2015-10-28
3818701,2015-11-08
3818701,2015-11-13
3818701,2015-11-20
3818701,2015-12-03
3818701,2015-12-16
3818701,2016-01-15
3818701,2016-01-21
3818701,2016-01-27
3818701,2016-02-27
3818701,2016-03-02
3818701,2016-03-15
3818701,2016-03-25
3818701,2016-04-09
3818701,2016-04-13
3818701,2016-04-15
3818701,2016-04-16
3818701,2016-04-19
3818701,2016-04-29
3818701,2016-04-30
3818701,2016-05-03
3818701,2016-05-11
3818701,2016-05-14
3818701,2016-05-15
3818701,2016-05-20
3818701,2016-05-24
3818701,2016-05-26
3818701,2016-05-29
3818701,2016-06-05
3818701,2016-06-08
3818701,2016-06-15
3818701,2016-06-18
3818701,2016-06-26
3818701,2016-06-28
3818701,2016-06-30
6362729,2015-06-26
6362729,2015-07-05
6362729,2015-07-19
6362729,2015-08-10
6362729,2015-08-23
6362729,2015-09-06
6362729,2015-10-11
6362729,2015-11-15
6362729,2015-11-28
6362729,2015-12-30
6362729,2016-01-18
6362729,2016-02-28
6362729,2016-03-22
6362729,2016-04-10
6362729,2016-04-24
6362729,2016-05-01
6362729,2016-05-11
6362729,2016-06-05
6362729,2016-06-12
6614468,2015-07-11
2196074,2014-07-27
2196074,2014-07-29
2196074,2014-08-06
2196074,2014-08-14
2196074,2015-05-11
2196074,2015-05-19
2196074,2015-05-26
2196074,2015-06-01
2196074,2015-06-07
2196074,2015-06-16
2196074,2015-08-11
2196074,2015-08-15
2196074,2015-08-19
2196074,2015-08-28
2196074,2015-08-31
2196074,2015-09-13
2196074,2015-09-22
2196074,2015-10-05
2196074,2015-10-12
2196074,2015-11-09
2196074,2015-11-16
2196074,2015-11-27
2196074,2015-12-23
2196074,2015-12-23
2196074,2016-05-22
2196074,2016-05-29
2196074,2016-06-01
2196074,2016-06-04
2196074,2016-06-12
2196074,2016-06-16
2196074,2016-06-20
2196074,2016-06-26
2196074,2016-07-01
2196074,2016-07-04
9064731,2015-11-08
9064731,2015-12-03
9064731,2015-12-23
9064731,2015-12-31
9064731,2016-01-05
9064731,2016-01-09
9064731,2016-01-24
9064731,2016-02-16
9064731,2016-02-23
9064731,2016-02-28
9064731,2016-03-06
9064731,2016-03-10
9064731,2016-03-12
9064731,2016-03-18
9064731,2016-03-26
9064731,2016-03-31
9064731,2016-04-05
9064731,2016-04-07
9064731,2016-04-11
9064731,2016-04-24
9064731,2016-05-01
9064731,2016-05-20
9064731,2016-05-22
9064731,2016-05-23
9064731,2016-05-27
9064731,2016-05-29
9064731,2016-05-30
9064731,2016-06-06
9064731,2016-06-11
9064731,2016-06-17
9064731,2016-06-26
9796789,2015-12-22
9796789,2015-12-30
9796789,2016-04-15
776603,2012-12-11
776603,2013-02-20
776603,2013-03-01
776603,2014-04-22
776603,2015-05-04
776603,2015-05-17
776603,2015-05-19
776603,2015-05-26
776603,2015-05-31
776603,2015-06-07
776603,2015-06-09
776603,2015-06-10
776603,2015-06-20
776603,2015-07-03
776603,2015-07-07
776603,2015-07-10
776603,2015-07-11
776603,2015-07-15
776603,2015-07-22
776603,2015-07-26
776603,2015-08-13
776603,2015-08-24
776603,2015-08-31
776603,2015-09-06
776603,2015-09-21
776603,2015-09-27
776603,2015-10-17
776603,2016-01-02
776603,2016-01-24
776603,2016-03-17
776603,2016-03-24
776603,2016-03-26
776603,2016-04-01
776603,2016-04-16
776603,2016-04-24
776603,2016-05-10
776603,2016-05-15
776603,2016-05-22
776603,2016-05-29
776603,2016-05-31
776603,2016-06-19
8903230,2016-05-17
8903230,2016-06-29
4758553,2015-05-26
4758553,2015-06-02
4758553,2015-06-10
4758553,2015-07-07
4758553,2015-07-19
4758553,2015-07-21
4758553,2015-07-28
4758553,2016-01-02
4758553,2016-07-03
4219104,2014-10-15
4219104,2014-11-07
4219104,2015-06-14
12288408,2016-06-13
12288408,2016-06-26
4986250,2015-01-19
4986250,2015-01-22
4986250,2015-01-26
4986250,2015-01-30
4986250,2015-02-03
4986250,2015-02-11
4986250,2015-02-15
4986250,2015-02-19
4986250,2015-02-23
4986250,2015-02-28
4986250,2015-03-05
4986250,2015-03-09
4986250,2015-03-11
4986250,2015-03-15
4986250,2015-03-20
4986250,2015-04-11
4986250,2015-04-15
4986250,2015-04-21
4986250,2015-04-23
4986250,2015-04-28
4986250,2015-05-02
4986250,2015-05-06
4986250,2015-05-09
4986250,2015-05-11
4986250,2015-05-13
4986250,2015-05-18
4986250,2015-05-25
4986250,2015-05-26
4986250,2015-05-28
4986250,2015-06-01
4986250,2015-06-07
4986250,2015-06-10
4986250,2015-06-13
4986250,2015-06-17
4986250,2015-06-23
4986250,2015-07-13
4986250,2015-07-22
4986250,2015-07-25
4986250,2015-07-29
4986250,2015-08-01
4986250,2015-08-05
4986250,2015-08-10
4986250,2015-08-12
4986250,2015-08-15
4986250,2015-08-24
4986250,2015-08-26
4986250,2015-09-03
4986250,2015-09-06
4986250,2015-09-09
4986250,2015-09-14
4986250,2015-09-17
4986250,2015-09-22
4986250,2015-09-27
4986250,2015-09-30
4986250,2015-10-03
4986250,2015-10-11
4986250,2015-10-15
4986250,2015-10-20
4986250,2015-10-24
4986250,2015-10-26
4986250,2015-10-29
4986250,2015-11-03
4986250,2015-11-06
4986250,2015-11-10
4986250,2015-11-14
4986250,2015-11-22
4986250,2015-11-27
4986250,2015-12-04
4986250,2015-12-08
4986250,2015-12-15
4986250,2015-12-21
4986250,2015-12-25
4986250,2016-01-05
4986250,2016-01-09
4986250,2016-01-13
4986250,2016-01-16
4986250,2016-01-19
4986250,2016-01-23
4986250,2016-01-27
4986250,2016-01-29
4986250,2016-02-05
4986250,2016-02-22
4986250,2016-02-25
4986250,2016-03-05
4986250,2016-03-29
4986250,2016-04-02
4986250,2016-04-09
4986250,2016-04-11
4986250,2016-04-20
4986250,2016-04-23
4986250,2016-05-01
4986250,2016-05-07
4986250,2016-05-14
4986250,2016-05-18
4986250,2016-06-05
4986250,2016-06-10
4986250,2016-06-19
4986250,2016-06-22
10971341,2016-02-14
10971341,2016-03-16
10971341,2016-03-23
10971341,2016-04-12
10971341,2016-05-11
10971341,2016-06-30
3216966,2014-07-08
3216966,2014-07-29
3216966,2014-08-25
3216966,2014-09-02
3216966,2014-10-06
3216966,2014-10-14
3216966,2015-02-16
3216966,2015-07-06
3216966,2015-07-12
3216966,2015-07-27
9954592,2016-02-02
9954592,2016-02-06
9954592,2016-02-21
9258848,2015-12-03
9258848,2015-12-29
9258848,2016-01-31
9258848,2016-03-09
9258848,2016-03-16
9258848,2016-03-20
9258848,2016-03-25
9258848,2016-04-22
9258848,2016-04-24
9258848,2016-06-15
9258848,2016-06-18
9258848,2016-06-22
9258848,2016-07-03
9258848,2016-07-04
2644817,2014-05-14
2644817,2014-05-24
2644817,2014-06-01
2644817,2014-06-10
2644817,2014-06-22
2644817,2014-07-03
2644817,2014-08-15
2644817,2014-08-19
2644817,2014-08-28
2644817,2014-08-31
2644817,2014-09-09
2644817,2014-09-22
2644817,2014-10-20
2644817,2014-11-09
2644817,2014-11-17
2644817,2014-12-20
2644817,2014-12-27
2644817,2014-12-30
2644817,2015-01-13
2644817,2015-05-15
2644817,2015-05-26
2644817,2015-06-01
2644817,2015-06-10
2644817,2015-06-15
2644817,2015-06-16
2644817,2015-06-22
2644817,2015-07-07
2644817,2015-07-27
2644817,2015-08-12
2644817,2015-08-19
2644817,2015-08-22
2644817,2015-09-28
2644817,2015-10-06
2644817,2015-10-19
2644817,2015-10-27
2644817,2015-10-30
2644817,2015-11-09
2644817,2015-11-17
2644817,2015-12-08
2644817,2016-02-01
2644817,2016-02-16
2644817,2016-02-18
2644817,2016-03-03
2644817,2016-03-20
2644817,2016-03-31
2644817,2016-04-04
2644817,2016-04-11
2644817,2016-04-28
2644817,2016-05-23
2644817,2016-06-27
6988621,2015-07-12
6988621,2015-08-13
6988621,2015-08-17
6988621,2015-09-02
6988621,2015-09-05
6988621,2015-09-22
6988621,2015-09-24
6988621,2015-09-30
6988621,2015-10-09
6988621,2015-10-15
6988621,2015-10-19
6988621,2015-10-22
6988621,2015-10-25
6988621,2015-11-11
6988621,2015-11-16
6988621,2015-11-29
6988621,2015-12-10
6988621,2015-12-28
6988621,2016-01-02
6988621,2016-01-14
6988621,2016-01-20
6988621,2016-02-02
6988621,2016-02-15
6988621,2016-02-19
6988621,2016-02-23
6988621,2016-02-29
6988621,2016-03-04
6988621,2016-03-08
6988621,2016-03-17
6988621,2016-03-27
6988621,2016-04-01
6988621,2016-04-05
6988621,2016-04-07
6988621,2016-04-18
6988621,2016-04-23
6988621,2016-04-30
6988621,2016-05-09
6988621,2016-05-22
6988621,2016-05-30
6988621,2016-06-04
6988621,2016-06-12
6988621,2016-06-15
6988621,2016-06-21
6988621,2016-06-26
9615602,2016-02-08
13725440,2016-07-05
13725440,2016-07-06
9940918,2016-01-13
9940918,2016-02-16
9940918,2016-02-22
9940918,2016-02-29
9940918,2016-03-08
9940918,2016-03-13
9940918,2016-03-27
9940918,2016-04-04
9940918,2016-04-29
9940918,2016-05-25
9940918,2016-05-30
9940918,2016-06-21
9940918,2016-07-01
9940918,2016-07-02
13715341,2016-07-06
5299029,2015-03-01
5299029,2015-04-12
5299029,2015-04-17
5299029,2015-04-19
5299029,2015-05-24
5299029,2015-06-28
5299029,2015-07-19
5299029,2015-07-26
5299029,2015-07-31
5299029,2015-08-20
5299029,2015-08-29
5299029,2015-09-06
5299029,2015-09-21
5299029,2015-09-27
5299029,2015-12-01
5299029,2015-12-28
5299029,2016-01-02
5299029,2016-02-14
5299029,2016-06-13
5299029,2016-06-20
3255850,2014-07-28
3255850,2014-08-25
3255850,2014-09-02
3255850,2014-10-20
3255850,2015-02-16
3255850,2015-03-01
3255850,2015-07-24
3255850,2015-08-14
4151560,2015-05-31
13005745,2016-05-24
13005745,2016-06-14
13005745,2016-07-06
5309382,2015-07-01
5309382,2015-07-01
5309382,2016-03-30
10340469,2016-01-09
10340469,2016-01-15
10340469,2016-01-17
10340469,2016-01-24
10340469,2016-02-07
10340469,2016-02-08
10340469,2016-05-14
10340469,2016-05-23
10340469,2016-05-27
10340469,2016-05-30
10340469,2016-06-02
10340469,2016-06-04
10340469,2016-06-10
10340469,2016-06-13
10340469,2016-06-16
10340469,2016-06-19
10340469,2016-06-25
10340469,2016-06-27
10340469,2016-07-05
9463533,2016-01-03
1309516,2013-12-04
1309516,2014-01-02
1309516,2014-02-03
1309516,2014-02-20
1309516,2014-03-10
1309516,2014-03-24
1309516,2014-03-25
1309516,2014-03-29
1309516,2014-04-27
1309516,2014-05-18
1309516,2014-05-20
1309516,2014-05-22
1309516,2014-05-27
1309516,2014-06-01
1309516,2014-06-09
1309516,2014-06-18
1309516,2014-06-30
1309516,2014-07-07
1309516,2014-07-17
1309516,2014-07-19
1309516,2014-07-28
1309516,2014-08-03
1309516,2014-08-06
1309516,2014-08-15
1309516,2014-08-16
1309516,2014-08-22
1309516,2014-08-25
1309516,2014-08-28
1309516,2014-09-01
1309516,2014-09-06
1309516,2014-09-09
1309516,2014-09-16
1309516,2014-09-27
1309516,2014-09-29
1309516,2014-11-03
1309516,2014-12-15
1309516,2015-02-16
1309516,2015-02-27
1309516,2015-03-09
1309516,2015-03-10
1309516,2015-03-31
1309516,2015-04-09
1309516,2015-04-15
1309516,2015-04-18
1309516,2015-04-27
1309516,2015-05-03
1309516,2015-05-26
1309516,2015-05-31
1309516,2015-06-01
1309516,2015-06-08
1309516,2015-06-15
1309516,2015-07-03
1309516,2015-07-07
1309516,2015-07-13
1309516,2015-07-21
1309516,2015-07-26
1309516,2015-07-28
1309516,2015-08-10
1309516,2015-08-18
1309516,2015-08-21
1309516,2015-08-24
1309516,2015-08-28
1309516,2015-09-08
1309516,2015-09-21
1309516,2015-11-16
1309516,2015-12-21
1309516,2016-02-22
1309516,2016-03-23
1309516,2016-04-12
1309516,2016-05-12
1309516,2016-05-25
11460999,2016-05-16
608887,2013-05-06
608887,2013-05-25
608887,2013-05-28
608887,2014-08-13
608887,2014-08-29
608887,2014-09-02
608887,2014-09-26
608887,2014-10-01
608887,2014-12-23
608887,2015-03-26
608887,2015-03-30
608887,2015-04-03
608887,2015-05-04
608887,2015-06-09
608887,2015-07-03
608887,2015-07-25
608887,2015-08-16
11016073,2016-03-26
11016073,2016-04-05
11016073,2016-04-07
11016073,2016-04-11
11016073,2016-04-21
11016073,2016-04-29
11016073,2016-05-04
11016073,2016-05-08
11016073,2016-05-22
11016073,2016-06-19
11016073,2016-06-25
11016073,2016-06-29
7744597,2015-09-20
7744597,2015-09-26
7744597,2015-09-27
7744597,2015-10-03
7744597,2015-10-04
7744597,2015-10-11
7744597,2015-10-19
7744597,2015-10-22
7744597,2015-10-25
7744597,2015-10-27
7744597,2015-11-08
7744597,2015-11-12
7744597,2015-11-14
7744597,2015-11-15
7744597,2015-11-21
7744597,2015-11-27
7744597,2015-11-27
7744597,2015-12-03
7744597,2015-12-06
7744597,2015-12-13
7744597,2015-12-16
7744597,2015-12-26
7744597,2015-12-28
7744597,2015-12-31
7744597,2016-01-03
7744597,2016-01-07
7744597,2016-01-11
7744597,2016-01-15
7744597,2016-01-19
7744597,2016-01-30
7744597,2016-03-08
7744597,2016-03-24
7744597,2016-03-30
7744597,2016-04-04
7744597,2016-04-23
7744597,2016-05-01
7744597,2016-05-04
7744597,2016-05-07
7744597,2016-05-10
7744597,2016-05-17
7744597,2016-05-25
7744597,2016-05-30
7744597,2016-06-07
7744597,2016-06-11
13670711,2016-06-27
1030627,2013-07-04
1030627,2013-07-12
1030627,2013-07-15
1030627,2013-07-18
1030627,2013-07-26
1030627,2013-07-30
1030627,2013-08-01
1030627,2013-08-03
1030627,2013-08-04
1030627,2013-08-05
1030627,2013-08-08
1030627,2013-08-11
1030627,2013-08-12
1030627,2013-08-17
1030627,2013-08-19
1030627,2013-08-21
1030627,2013-08-23
1030627,2013-08-25
1030627,2013-09-01
1030627,2013-09-06
1030627,2013-09-16
1030627,2013-10-11
1030627,2013-11-18
1030627,2014-01-16
1030627,2014-01-30
1030627,2014-02-18
1030627,2014-04-19
1030627,2014-06-22
1030627,2014-07-22
1030627,2014-09-08
1030627,2014-09-24
1030627,2014-10-06
1030627,2016-03-10
1030627,2016-03-12
1030627,2016-04-30
1030627,2016-05-03
1030627,2016-05-18
4256683,2014-12-20
4256683,2015-01-05
4256683,2015-01-09
4256683,2015-01-25
4256683,2015-05-06
4256683,2015-05-13
4256683,2015-05-30
4256683,2015-06-02
4256683,2015-06-05
4256683,2015-08-31
4256683,2015-09-07
4256683,2015-09-30
4256683,2015-10-18
4256683,2015-11-23
4256683,2015-12-06
4256683,2015-12-17
4256683,2016-01-02
4256683,2016-02-28
4256683,2016-03-17
4256683,2016-04-01
4256683,2016-04-09
4256683,2016-04-17
4256683,2016-04-22
4256683,2016-05-02
4256683,2016-05-09
4256683,2016-05-11
4256683,2016-05-28
4256683,2016-06-01
4256683,2016-06-14
4256683,2016-06-19
4256683,2016-06-24
10150167,2016-01-02
10150167,2016-01-11
735793,2012-11-12
735793,2012-12-06
735793,2013-01-06
735793,2013-01-27
735793,2013-02-13
735793,2013-02-26
735793,2013-03-02
735793,2013-03-18
735793,2013-04-01
735793,2013-04-22
735793,2013-05-07
735793,2013-05-15
735793,2013-06-03
735793,2013-06-08
735793,2013-06-30
735793,2013-07-09
735793,2013-07-22
735793,2013-08-14
735793,2013-08-25
735793,2013-09-16
735793,2013-09-29
735793,2013-10-05
735793,2013-10-08
735793,2013-10-17
735793,2013-10-26
735793,2013-11-04
735793,2013-11-11
735793,2013-11-13
735793,2013-12-09
735793,2014-01-22
735793,2014-02-24
